,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Benetton Renault,44,1:36:47.875,10
5,2,Damon Hill,Williams Renault,44,+19.493s,6
25,3,Martin Brundle,Ligier Mugen Honda,44,+24.998s,4
30,4,Heinz-Harald Frentzen,Sauber Ford,44,+26.972s,3
7,5,Mark Blundell,McLaren Mercedes,44,+33.772s,2
14,6,Rubens Barrichello,Jordan Peugeot,44,+39.674s,1
2,7,Johnny Herbert,Benetton Renault,44,+54.048s,0
4,8,Mika Salo,Tyrrell Yamaha,44,+54.548s,0
26,9,Olivier Panis,Ligier Mugen Honda,44,+66.170s,0
23,10,Pedro Lamy,Minardi Ford,44,+79.789s,0
29,11,Jean-Christophe Boullion,Sauber Ford,43,+1 lap,0
10,12,Taki Inoue,Footwork Hart,43,+1 lap,0
21,13,Pedro Diniz,Forti Ford,42,+2 laps,0
22,14,Roberto Moreno,Forti Ford,42,+2 laps,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,28,DNF,0
16,NC,Giovanni Lavaggi,Pacific Ilmor,27,DNF,0
24,NC,Luca Badoer,Minardi Ford,23,DNF,0
28,NC,Gerhard Berger,Ferrari,22,DNF,0
15,NC,Eddie Irvine,Jordan Peugeot,21,DNF,0
9,NC,Massimiliano Papis,Footwork Hart,20,DNF,0
17,NC,Andrea Montermini,Pacific Ilmor,18,DNF,0
6,NC,David Coulthard,Williams Renault,13,DNF,0
27,NC,Jean Alesi,Ferrari,4,DNF,0
8,NC,Mika Hakkinen,McLaren Mercedes,1,DNF,0
