,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,2:15.990,17
30,2,Heinz-Harald Frentzen,Sauber Ford,+0.012s,17
6,3,David Coulthard,Williams Renault,+0.950s,12
8,4,Mika Hakkinen,McLaren Mercedes,+1.101s,16
26,5,Olivier Panis,Ligier Mugen Honda,+1.314s,17
14,6,Rubens Barrichello,Jordan Peugeot,+1.408s,14
15,7,Eddie Irvine,Jordan Peugeot,+1.749s,17
28,8,Gerhard Berger,Ferrari,+1.986s,12
1,9,Michael Schumacher,Benetton Renault,+2.065s,12
5,10,Damon Hill,Williams Renault,+2.312s,14
25,11,Martin Brundle,Ligier Mugen Honda,+2.895s,17
29,12,Jean-Christophe Boullion,Sauber Ford,+3.152s,15
24,13,Luca Badoer,Minardi Ford,+3.204s,18
3,14,Ukyo Katayama,Tyrrell Yamaha,+3.250s,18
7,15,Mark Blundell,McLaren Mercedes,+3.429s,10
4,16,Mika Salo,Tyrrell Yamaha,+4.035s,20
23,17,Pedro Lamy,Minardi Ford,+4.438s,20
2,18,Johnny Herbert,Benetton Renault,+4.839s,8
9,19,Massimiliano Papis,Footwork Hart,+7.763s,10
22,20,Roberto Moreno,Forti Ford,+11.961s,17
21,21,Pedro Diniz,Forti Ford,+12.135s,13
10,22,Taki Inoue,Footwork Hart,+19.825s,13
16,23,Giovanni Lavaggi,Pacific Ilmor,+42.884s,2
17,24,Andrea Montermini,Pacific Ilmor,+2887.726s,1
