,Position,Driver,Car,Lap,Time,Avg Speed
3,1,Michael Schumacher,Ferrari,8,1:22.269,199.365
1,2,Mika Hakkinen,McLaren Mercedes,8,1:22.288,199.319
2,3,David Coulthard,McLaren Mercedes,7,1:22.289,199.317
4,4,Rubens Barrichello,Ferrari,8,1:22.339,199.196
18,5,Pedro de la Rosa,Arrows Supertec,8,1:23.125,197.312
11,6,Giancarlo Fisichella,Benetton Playlife,5,1:23.255,197.004
19,7,Jos Verstappen,Arrows Supertec,8,1:23.369,196.734
22,8,Jacques Villeneuve,BAR Honda,8,1:23.390,196.685
12,9,Alexander Wurz,Benetton Playlife,8,1:23.485,196.461
10,10,Jenson Button,Williams BMW,5,1:23.688,195.985
9,11,Ralf Schumacher,Williams BMW,9,1:23.802,195.718
14,12,Jean Alesi,Prost Peugeot,7,1:23.898,195.494
7,13,Eddie Irvine,Jaguar Cosworth,8,1:24.008,195.238
20,14,Marc Gene,Minardi Fondmetal,8,1:24.018,195.215
17,15,Mika Salo,Sauber Petronas,5,1:24.346,194.456
23,16,Ricardo Zonta,BAR Honda,8,1:24.620,193.826
8,17,Johnny Herbert,Jaguar Cosworth,8,1:24.715,193.609
21,18,Gaston Mazzacane,Minardi Fondmetal,8,1:24.772,193.478
16,19,Pedro Diniz,Sauber Petronas,8,1:24.798,193.419
5,20,Heinz-Harald Frentzen,Jordan Mugen Honda,2,1:24.937,193.103
