,Position,Driver,Car,Time / Gap,Laps
10,1,Jenson Button,Williams BMW,1:19.808,42
12,2,Alexander Wurz,Benetton Playlife,+0.440s,36
1,3,Mika Hakkinen,McLaren Mercedes,+0.492s,25
2,4,David Coulthard,McLaren Mercedes,+0.699s,25
3,5,Michael Schumacher,Ferrari,+0.711s,35
9,6,Ralf Schumacher,Williams BMW,+0.740s,14
6,7,Jarno Trulli,Jordan Mugen Honda,+0.801s,21
23,8,Ricardo Zonta,BAR Honda,+0.901s,32
15,9,Nick Heidfeld,Prost Peugeot,+0.943s,37
22,10,Jacques Villeneuve,BAR Honda,+0.978s,30
20,11,Marc Gene,Minardi Fondmetal,+0.993s,35
16,12,Pedro Diniz,Sauber Petronas,+1.042s,34
11,13,Giancarlo Fisichella,Benetton Playlife,+1.054s,32
4,14,Rubens Barrichello,Ferrari,+1.083s,33
5,15,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.184s,18
7,16,Eddie Irvine,Jaguar Cosworth,+1.438s,24
8,17,Johnny Herbert,Jaguar Cosworth,+1.515s,22
14,18,Jean Alesi,Prost Peugeot,+1.634s,32
19,19,Jos Verstappen,Arrows Supertec,+1.847s,23
18,20,Pedro de la Rosa,Arrows Supertec,+1.851s,30
21,21,Gaston Mazzacane,Minardi Fondmetal,+2.327s,42
17,22,Mika Salo,Sauber Petronas,+2.353s,24
