,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:18.527,36
4,2,Rubens Barrichello,Ferrari,+0.227s,26
1,3,Mika Hakkinen,McLaren Mercedes,+0.234s,28
2,4,David Coulthard,McLaren Mercedes,+0.380s,25
5,5,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.484s,34
11,6,Giancarlo Fisichella,Benetton Playlife,+0.511s,29
22,7,Jacques Villeneuve,BAR Honda,+0.698s,38
9,8,Ralf Schumacher,Williams BMW,+0.775s,26
18,9,Pedro de la Rosa,Arrows Supertec,+0.806s,25
6,10,Jarno Trulli,Jordan Mugen Honda,+0.882s,35
23,11,Ricardo Zonta,BAR Honda,+1.140s,29
8,12,Johnny Herbert,Jaguar Cosworth,+1.218s,33
10,13,Jenson Button,Williams BMW,+1.229s,15
15,14,Nick Heidfeld,Prost Peugeot,+1.306s,36
14,15,Jean Alesi,Prost Peugeot,+1.367s,27
12,16,Alexander Wurz,Benetton Playlife,+1.375s,27
7,17,Eddie Irvine,Jaguar Cosworth,+1.387s,29
17,18,Mika Salo,Sauber Petronas,+1.464s,28
20,19,Marc Gene,Minardi Fondmetal,+1.735s,27
16,20,Pedro Diniz,Sauber Petronas,+1.756s,27
19,21,Jos Verstappen,Arrows Supertec,+1.855s,11
21,22,Gaston Mazzacane,Minardi Fondmetal,+2.650s,33
