,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:34.874,17
44,2,Lewis Hamilton,Mercedes,+0.045s,18
33,3,Max Verstappen,Red Bull Racing Honda,+0.932s,16
16,4,Charles Leclerc,Ferrari,+1.460s,18
55,5,Carlos Sainz,Ferrari,+1.634s,20
10,6,Pierre Gasly,AlphaTauri Honda,+1.737s,18
11,7,Sergio Perez,Red Bull Racing Honda,+1.924s,20
4,8,Lando Norris,McLaren Mercedes,+1.981s,11
99,9,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.000s,18
7,10,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.002s,18
63,11,George Russell,Williams Mercedes,+2.092s,19
31,12,Esteban Ocon,Alpine Renault,+2.096s,22
18,13,Lance Stroll,Aston Martin Mercedes,+2.098s,20
5,14,Sebastian Vettel,Aston Martin Mercedes,+2.108s,20
14,15,Fernando Alonso,Alpine Renault,+2.194s,12
3,16,Daniel Ricciardo,McLaren Mercedes,+2.584s,18
6,17,Nicholas Latifi,Williams Mercedes,+2.589s,19
22,18,Yuki Tsunoda,AlphaTauri Honda,+3.080s,22
47,19,Mick Schumacher,Haas Ferrari,+3.992s,17
9,20,Nikita Mazepin,Haas Ferrari,+7.365s,19
