,Position,Driver,Car,Time / Gap,Laps
11,1,Sergio Perez,Red Bull Racing Honda,1:34.946,24
4,2,Lando Norris,McLaren Mercedes,+0.257s,20
44,3,Lewis Hamilton,Mercedes,+0.364s,22
77,4,Valtteri Bottas,Mercedes,+0.414s,24
3,5,Daniel Ricciardo,McLaren Mercedes,+0.511s,21
18,6,Lance Stroll,Aston Martin Mercedes,+0.615s,25
16,7,Charles Leclerc,Ferrari,+0.626s,23
33,8,Max Verstappen,Red Bull Racing Honda,+0.878s,23
55,9,Carlos Sainz,Ferrari,+0.973s,24
99,10,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.192s,26
31,11,Esteban Ocon,Alpine Renault,+1.212s,23
10,12,Pierre Gasly,AlphaTauri Honda,+1.296s,25
14,13,Fernando Alonso,Alpine Renault,+1.430s,18
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.612s,25
5,15,Sebastian Vettel,Aston Martin Mercedes,+1.772s,30
22,16,Yuki Tsunoda,AlphaTauri Honda,+2.037s,24
47,17,Mick Schumacher,Haas Ferrari,+2.095s,24
6,18,Nicholas Latifi,Williams Mercedes,+2.308s,26
63,19,George Russell,Williams Mercedes,+2.544s,21
9,20,Nikita Mazepin,Haas Ferrari,+3.080s,23
