,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:15.025,37
2,2,Felipe Massa,Ferrari,+0.697s,31
1,3,Kimi Räikkönen,Ferrari,+0.735s,34
23,4,Heikki Kovalainen,McLaren Mercedes,+0.965s,37
10,5,Mark Webber,Red Bull Renault,+0.992s,25
5,6,Fernando Alonso,Renault,+1.205s,38
7,7,Nico Rosberg,Williams Toyota,+1.330s,41
4,8,Robert Kubica,Sauber BMW,+1.338s,36
3,9,Nick Heidfeld,Sauber BMW,+1.352s,40
9,10,David Coulthard,Red Bull Renault,+1.353s,35
15,11,Sebastian Vettel,STR Ferrari,+1.397s,41
11,12,Jarno Trulli,Toyota,+1.505s,45
16,13,Jenson Button,Honda,+1.517s,38
17,14,Rubens Barrichello,Honda,+1.652s,28
6,15,Nelson Piquet,Renault,+1.709s,42
12,16,Timo Glock,Toyota,+1.756s,44
8,17,Kazuki Nakajima,Williams Toyota,+1.804s,21
14,18,Sebastien Bourdais,STR Ferrari,+1.835s,14
20,19,Adrian Sutil,Force India Ferrari,+1.983s,39
21,20,Giancarlo Fisichella,Force India Ferrari,+2.022s,37
