,Position,Driver,Car,Time / Gap,Laps
23,1,Heikki Kovalainen,McLaren Mercedes,1:15.621,18
2,2,Felipe Massa,Ferrari,+0.072s,21
22,3,Lewis Hamilton,McLaren Mercedes,+0.218s,21
5,4,Fernando Alonso,Renault,+0.322s,18
15,5,Sebastian Vettel,STR Ferrari,+0.416s,24
11,6,Jarno Trulli,Toyota,+0.512s,25
6,7,Nelson Piquet,Renault,+0.540s,21
10,8,Mark Webber,Red Bull Renault,+0.575s,19
1,9,Kimi Räikkönen,Ferrari,+0.759s,19
7,10,Nico Rosberg,Williams Toyota,+0.784s,20
16,11,Jenson Button,Honda,+0.826s,22
9,12,David Coulthard,Red Bull Renault,+0.894s,19
8,13,Kazuki Nakajima,Williams Toyota,+0.909s,18
12,14,Timo Glock,Toyota,+1.015s,27
14,15,Sebastien Bourdais,STR Ferrari,+1.187s,23
3,16,Nick Heidfeld,Sauber BMW,+1.285s,24
20,17,Adrian Sutil,Force India Ferrari,+1.317s,20
17,18,Rubens Barrichello,Honda,+1.568s,20
21,19,Giancarlo Fisichella,Force India Ferrari,+1.691s,22
4,20,Robert Kubica,Sauber BMW,+1.848s,15
