,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:15.537,22
23,2,Heikki Kovalainen,McLaren Mercedes,+0.129s,19
2,3,Felipe Massa,Ferrari,+0.259s,22
5,4,Fernando Alonso,Renault,+0.626s,22
1,5,Kimi Räikkönen,Ferrari,+0.790s,23
7,6,Nico Rosberg,Williams Toyota,+1.069s,27
15,7,Sebastian Vettel,STR Ferrari,+1.081s,25
3,8,Nick Heidfeld,Sauber BMW,+1.182s,20
8,9,Kazuki Nakajima,Williams Toyota,+1.284s,26
6,10,Nelson Piquet,Renault,+1.526s,26
9,11,David Coulthard,Red Bull Renault,+1.571s,18
16,12,Jenson Button,Honda,+1.594s,28
12,13,Timo Glock,Toyota,+1.648s,28
10,14,Mark Webber,Red Bull Renault,+1.731s,11
21,15,Giancarlo Fisichella,Force India Ferrari,+1.934s,30
17,16,Rubens Barrichello,Honda,+1.963s,24
11,17,Jarno Trulli,Toyota,+2.019s,29
20,18,Adrian Sutil,Force India Ferrari,+2.247s,29
4,19,Robert Kubica,Sauber BMW,+3.242s,8
14,20,Sebastien Bourdais,STR Ferrari,+5.969s,16
