,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:44.472,12
77,2,Valtteri Bottas,Mercedes,+0.041s,14
44,3,Lewis Hamilton,Mercedes,+0.072s,13
14,4,Fernando Alonso,Alpine Renault,+0.481s,15
10,5,Pierre Gasly,AlphaTauri Honda,+0.493s,17
18,6,Lance Stroll,Aston Martin Mercedes,+0.708s,14
31,7,Esteban Ocon,Alpine Renault,+0.830s,15
5,8,Sebastian Vettel,Aston Martin Mercedes,+0.864s,16
4,9,Lando Norris,McLaren Mercedes,+0.914s,18
11,10,Sergio Perez,Red Bull Racing Honda,+0.932s,13
55,11,Carlos Sainz,Ferrari,+1.045s,14
22,12,Yuki Tsunoda,AlphaTauri Honda,+1.286s,17
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.317s,16
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.495s,18
3,15,Daniel Ricciardo,McLaren Mercedes,+1.646s,14
6,16,Nicholas Latifi,Williams Mercedes,+1.726s,17
63,17,George Russell,Williams Mercedes,+2.193s,14
16,18,Charles Leclerc,Ferrari,+2.364s,13
9,19,Nikita Mazepin,Haas Ferrari,+2.863s,14
47,20,Mick Schumacher,Haas Ferrari,+3.057s,15
