,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:45.199,18
33,2,Max Verstappen,Red Bull Racing Honda,+0.164s,14
10,3,Pierre Gasly,AlphaTauri Honda,+0.500s,20
16,4,Charles Leclerc,Ferrari,+0.619s,19
55,5,Carlos Sainz,Ferrari,+0.736s,20
11,6,Sergio Perez,Red Bull Racing Honda,+0.928s,17
5,7,Sebastian Vettel,Aston Martin Mercedes,+0.978s,19
4,8,Lando Norris,McLaren Mercedes,+1.137s,17
31,9,Esteban Ocon,Alpine Renault,+1.298s,16
14,10,Fernando Alonso,Alpine Renault,+1.413s,16
18,11,Lance Stroll,Aston Martin Mercedes,+1.450s,19
3,12,Daniel Ricciardo,McLaren Mercedes,+1.484s,20
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.556s,17
63,14,George Russell,Williams Mercedes,+1.573s,19
22,15,Yuki Tsunoda,AlphaTauri Honda,+1.729s,19
6,16,Nicholas Latifi,Williams Mercedes,+1.902s,20
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.926s,15
44,18,Lewis Hamilton,Mercedes,+3.025s,17
9,19,Nikita Mazepin,Haas Ferrari,+3.506s,16
47,20,Mick Schumacher,Haas Ferrari,+3.860s,15
