,Position,Driver,Car,Laps,Time,Points
8,1,Graham Hill,BRM,100,2:41:19.500,9
7,2,Richie Ginther,BRM,99,+1 lap,6
11,3,Peter  Arundell ,Lotus Climax,97,+3 laps,4
12,4,Jim Clark,Lotus Climax,96,DNF,3
19,5,Jo Bonnier,Cooper Climax,96,+4 laps,2
18,6,Mike Hailwood,Lotus BRM,96,+4 laps,1
16,7,Bob Anderson,Brabham Climax,86,DNF,0
24,8,Jo Siffert,Lotus BRM,78,+22 laps,0
9,9,Phil Hill,Cooper Climax,70,DNF,0
20,10,Lorenzo Bandini,Ferrari,67,DNF,0
6,NC,Dan Gurney,Brabham Climax,61,DNF,0
4,NC,Maurice  Trintignant,BRM,53,DNF,0
5,NC,Jack Brabham,Brabham Climax,29,DNF,0
10,NC,Bruce McLaren,Cooper Climax,17,DNF,0
21,NC,John Surtees,Ferrari,14,DNF,0
15,NC,Trevor  Taylor ,BRP BRM,7,DNF,0
