,Position,Driver,Car,Time / Gap,Laps
4,1,Gerhard Berger,Benetton Renault,1:53.706,24
8,2,David Coulthard,McLaren Mercedes,+0.636s,25
6,3,Jacques Villeneuve,Williams Renault,+0.737s,25
7,4,Mika Hakkinen,McLaren Mercedes,+1.048s,18
15,5,Heinz-Harald Frentzen,Sauber Ford,+1.278s,24
3,6,Jean Alesi,Benetton Renault,+1.395s,21
5,7,Damon Hill,Williams Renault,+1.575s,26
1,8,Michael Schumacher,Ferrari,+1.627s,10
12,9,Martin Brundle,Jordan Peugeot,+1.679s,29
11,10,Rubens Barrichello,Jordan Peugeot,+1.942s,19
14,11,Johnny Herbert,Sauber Ford,+2.612s,25
9,12,Olivier Panis,Ligier Mugen Honda,+2.711s,24
2,13,Eddie Irvine,Ferrari,+2.775s,26
18,14,Ukyo Katayama,Tyrrell Yamaha,+2.947s,27
17,15,Jos Verstappen,Footwork Hart,+3.305s,21
19,16,Mika Salo,Tyrrell Yamaha,+3.650s,17
10,17,Pedro Diniz,Ligier Mugen Honda,+4.689s,21
16,18,Ricardo Rosset,Footwork Hart,+4.709s,23
20,19,Pedro Lamy,Minardi Ford,+5.753s,28
21,20,Giovanni Lavaggi,Minardi Ford,+9.826s,16
