,Position,Driver,Car,Time / Gap,Laps
4,1,Eddie Irvine,Ferrari,1:23.577,25
8,2,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.213s,27
3,3,Michael Schumacher,Ferrari,+0.318s,36
1,4,Mika Hakkinen,McLaren Mercedes,+0.405s,22
5,5,Alessandro Zanardi,Williams Supertec,+0.735s,41
7,6,Damon Hill,Jordan Mugen Honda,+0.741s,30
2,7,David Coulthard,McLaren Mercedes,+0.762s,32
16,8,Rubens Barrichello,Stewart Ford,+0.770s,26
22,9,Jacques Villeneuve,BAR Supertec,+0.881s,34
6,10,Ralf Schumacher,Williams Supertec,+0.982s,29
11,11,Jean Alesi,Sauber Petronas,+0.994s,15
12,12,Pedro Diniz,Sauber Petronas,+1.246s,22
19,13,Jarno Trulli,Prost Peugeot,+1.380s,38
18,14,Olivier Panis,Prost Peugeot,+1.563s,40
9,15,Giancarlo Fisichella,Benetton Playlife,+1.871s,32
17,16,Johnny Herbert,Stewart Ford,+2.090s,27
10,17,Alexander Wurz,Benetton Playlife,+2.324s,32
23,18,Mika Salo,BAR Supertec,+2.413s,12
14,19,Pedro de la Rosa,Arrows,+3.018s,36
15,20,Toranosuke Takagi,Arrows,+3.719s,42
20,21,Luca Badoer,Minardi Ford,+3.737s,25
21,22,Marc Gene,Minardi Ford,+3.929s,27
