,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:22.054,10
2,2,Lewis Hamilton,McLaren Mercedes,+0.146s,11
5,3,Felipe Massa,Ferrari,+0.561s,11
9,4,Nick Heidfeld,Sauber BMW,+0.801s,15
10,5,Robert Kubica,Sauber BMW,+1.233s,14
16,6,Nico Rosberg,Williams Toyota,+1.400s,13
17,7,Alexander Wurz,Williams Toyota,+1.542s,15
12,8,Jarno Trulli,Toyota,+1.618s,16
4,9,Heikki Kovalainen,Renault,+1.618s,12
15,10,Mark Webber,Red Bull Renault,+1.654s,13
7,11,Jenson Button,Honda,+1.749s,15
8,12,Rubens Barrichello,Honda,+1.776s,14
19,13,Sebastian Vettel,STR Ferrari,+1.799s,14
3,14,Giancarlo Fisichella,Renault,+1.823s,12
23,15,Anthony Davidson,Super Aguri Honda,+1.888s,12
22,16,Takuma Sato,Super Aguri Honda,+1.968s,16
14,17,David Coulthard,Red Bull Renault,+2.001s,12
11,18,Ralf Schumacher,Toyota,+2.113s,13
18,19,Vitantonio Liuzzi,STR Ferrari,+2.154s,15
6,20,Kimi Räikkönen,Ferrari,+2.388s,3
21,21,Sakon Yamamoto,Spyker Ferrari,+2.682s,17
20,22,Adrian Sutil,Spyker Ferrari,+2.889s,18
