,Position,Driver,Car,Laps,Time,Points
1,1,Fernando Alonso,McLaren Mercedes,53,1:18:37.806,10
2,2,Lewis Hamilton,McLaren Mercedes,53,+6.062s,8
6,3,Kimi Räikkönen,Ferrari,53,+27.325s,6
9,4,Nick Heidfeld,Sauber BMW,53,+56.562s,5
10,5,Robert Kubica,Sauber BMW,53,+60.558s,4
16,6,Nico Rosberg,Williams Toyota,53,+65.810s,3
4,7,Heikki Kovalainen,Renault,53,+66.751s,2
7,8,Jenson Button,Honda,53,+72.168s,1
15,9,Mark Webber,Red Bull Renault,53,+75.879s,0
8,10,Rubens Barrichello,Honda,53,+76.958s,0
12,11,Jarno Trulli,Toyota,53,+77.736s,0
3,12,Giancarlo Fisichella,Renault,52,+1 lap,0
17,13,Alexander Wurz,Williams Toyota,52,+1 lap,0
23,14,Anthony Davidson,Super Aguri Honda,52,+1 lap,0
11,15,Ralf Schumacher,Toyota,52,+1 lap,0
22,16,Takuma Sato,Super Aguri Honda,52,+1 lap,0
18,17,Vitantonio Liuzzi,STR Ferrari,52,+1 lap,0
19,18,Sebastian Vettel,STR Ferrari,52,+1 lap,0
20,19,Adrian Sutil,Spyker Ferrari,52,+1 lap,0
21,20,Sakon Yamamoto,Spyker Ferrari,52,+1 lap,0
5,NC,Felipe Massa,Ferrari,10,DNF,0
14,NC,David Coulthard,Red Bull Renault,1,DNF,0
