,Position,Driver,Car,Time / Gap,Laps
9,1,Nico Rosberg,Mercedes,1:14.759,46
10,2,Lewis Hamilton,Mercedes,+0.318s,51
3,3,Fernando Alonso,Ferrari,+0.437s,38
4,4,Felipe Massa,Ferrari,+0.519s,39
2,5,Mark Webber,Red Bull Racing Renault,+0.645s,42
7,6,Kimi Räikkönen,Lotus Renault,+0.752s,39
8,7,Romain Grosjean,Lotus Renault,+0.959s,10
5,8,Jenson Button,McLaren Mercedes,+1.200s,40
1,9,Sebastian Vettel,Red Bull Racing Renault,+1.255s,33
14,10,Paul di Resta,Force India Mercedes,+1.287s,43
15,11,Adrian Sutil,Force India Mercedes,+1.590s,44
6,12,Sergio Perez,McLaren Mercedes,+1.675s,41
11,13,Nico Hulkenberg,Sauber Ferrari,+2.064s,43
16,14,Pastor Maldonado,Williams Renault,+2.098s,41
12,15,Esteban Gutierrez ,Sauber Ferrari,+2.176s,45
19,16,Daniel Ricciardo,STR Ferrari,+2.386s,38
18,17,Jean-Eric Vergne,STR Ferrari,+2.425s,43
17,18,Valtteri Bottas,Williams Renault,+2.505s,47
22,19,Jules Bianchi,Marussia Cosworth,+3.133s,41
20,20,Charles Pic,Caterham Renault,+3.453s,44
23,21,Max Chilton,Marussia Cosworth,+4.025s,41
21,22,Giedo van der Garde,Caterham Renault,+4.272s,31
