,Position,Driver,Car,Laps,Time,Points
2,1,Gerhard Berger,McLaren Honda,53,1:32:10.695,10
1,2,Ayrton Senna,McLaren Honda,53,+0.344s,6
6,3,Riccardo Patrese,Williams Renault,53,+56.731s,4
27,4,Alain Prost,Ferrari,53,+80.761s,3
7,5,Martin Brundle,Brabham Yamaha,52,+1 lap,2
4,6,Stefano Modena,Tyrrell Honda,52,+1 lap,1
20,7,Nelson Piquet,Benetton Ford,52,+1 lap,0
15,8,Mauricio Gugelmin,Leyton House Ilmor,52,+1 lap,0
25,9,Thierry Boutsen,Ligier Lamborghini,52,+1 lap,0
10,10,Alex Caffi,Footwork Porsche,51,+2 laps,0
14,11,Gabriele Tarquini,Fondmetal Ford,50,+3 laps,0
26,NC,Erik Comas,Ligier Lamborghini,41,DNF,0
23,NC,Pierluigi Martini,Minardi Ferrari,39,DNF,0
19,NC,Michael Schumacher,Benetton Ford,34,DNF,0
12,NC,Johnny Herbert,Lotus Judd,31,DNF,0
3,NC,Satoru Nakajima,Tyrrell Honda,30,DNF,0
30,NC,Aguri Suzuki,Lola Ford,26,DNF,0
24,NC,Gianni Morbidelli,Minardi Ferrari,15,DNF,0
5,NC,Nigel Mansell,Williams Renault,9,DNF,0
32,NC,Alessandro Zanardi,Jordan Ford,7,DNF,0
11,NC,Mika Hakkinen,Lotus Judd,4,DNF,0
33,NC,Andrea de Cesaris,Jordan Ford,1,DNF,0
22,NC,Jyrki Jarvilehto,Dallara Judd,1,DNF,0
21,NC,Emanuele Pirro,Dallara Judd,1,DNF,0
16,NC,Karl Wendlinger,Leyton House Ilmor,1,DNF,0
