,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:17.959,25
6,2,Jacques Villeneuve,Williams Renault,+0.262s,27
11,3,Rubens Barrichello,Jordan Peugeot,+0.521s,20
1,4,Michael Schumacher,Ferrari,+0.805s,8
7,5,Mika Hakkinen,McLaren Mercedes,+0.949s,26
12,6,Martin Brundle,Jordan Peugeot,+1.126s,28
2,7,Eddie Irvine,Ferrari,+1.407s,26
15,8,Heinz-Harald Frentzen,Sauber Ford,+1.592s,26
18,9,Ukyo Katayama,Tyrrell Yamaha,+1.618s,23
8,10,David Coulthard,McLaren Mercedes,+1.659s,29
19,11,Mika Salo,Tyrrell Yamaha,+1.793s,28
3,12,Jean Alesi,Benetton Renault,+1.984s,12
9,13,Olivier Panis,Ligier Mugen Honda,+2.011s,28
17,14,Jos Verstappen,Footwork Hart,+2.114s,18
14,15,Johnny Herbert,Sauber Ford,+2.436s,29
10,16,Pedro Diniz,Ligier Mugen Honda,+2.887s,30
4,17,Gerhard Berger,Benetton Renault,+2.990s,2
16,18,Ricardo Rosset,Footwork Hart,+3.059s,7
21,19,Tarso Marques,Minardi Ford,+3.685s,24
20,20,Pedro Lamy,Minardi Ford,+3.894s,24
22,21,Luca Badoer,Forti Ford,+4.913s,26
23,22,Andrea Montermini,Forti Ford,+5.324s,26
