,Position,Driver,Car,Time / Gap,Laps
5,1,David Coulthard,McLaren Mercedes,1:08.836,22
7,2,Jarno Trulli,Renault,+0.108s,28
15,3,Antonio Pizzonia,Jaguar Cosworth,+0.125s,17
1,4,Michael Schumacher,Ferrari,+0.132s,33
14,5,Mark Webber,Jaguar Cosworth,+0.187s,26
8,6,Fernando Alonso,Renault,+0.235s,25
17,7,Jenson Button,BAR Honda,+0.538s,28
9,8,Nick Heidfeld,Sauber Petronas,+0.538s,26
16,9,Jacques Villeneuve,BAR Honda,+0.593s,23
3,10,Juan Pablo Montoya,Williams BMW,+0.694s,28
10,11,Heinz-Harald Frentzen,Sauber Petronas,+0.964s,26
2,12,Rubens Barrichello,Ferrari,+0.990s,31
4,13,Ralf Schumacher,Williams BMW,+1.125s,24
6,14,Kimi Räikkönen,McLaren Mercedes,+1.183s,28
11,15,Giancarlo Fisichella,Jordan Ford,+1.253s,20
12,16,Ralph Firman,Jordan Ford,+1.460s,24
21,17,Cristiano da Matta,Toyota,+1.658s,28
20,18,Olivier Panis,Toyota,+1.668s,21
19,19,Jos Verstappen,Minardi Cosworth,+2.067s,14
18,20,Justin Wilson,Minardi Cosworth,+2.224s,16
