,Position,Driver,Car,Time / Gap,Laps
3,1,Lewis Hamilton,McLaren Mercedes,1:48.599,10
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.406s,15
2,3,Mark Webber,Red Bull Racing Renault,+1.467s,16
5,4,Fernando Alonso,Ferrari,+1.997s,11
4,5,Jenson Button,McLaren Mercedes,+2.353s,12
6,6,Felipe Massa,Ferrari,+3.444s,14
14,7,Adrian Sutil,Force India Mercedes,+3.652s,13
7,8,Michael Schumacher,Mercedes,+3.817s,12
15,9,Paul di Resta,Force India Mercedes,+3.836s,13
8,10,Nico Rosberg,Mercedes,+4.216s,13
11,11,Rubens Barrichello,Williams Cosworth,+4.392s,17
19,12,Jaime Alguersuari,STR Ferrari,+4.451s,17
12,13,Pastor Maldonado,Williams Cosworth,+4.800s,18
17,14,Sergio Perez,Sauber Ferrari,+5.104s,19
16,15,Kamui Kobayashi,Sauber Ferrari,+5.150s,12
9,16,Bruno Senna,Renault,+5.166s,17
18,17,Sebastien Buemi,STR Ferrari,+5.186s,16
10,18,Vitaly Petrov,Renault,+6.137s,8
21,19,Jarno Trulli,Lotus Renault,+6.222s,9
20,20,Heikki Kovalainen,Lotus Renault,+7.599s,8
25,21,Jerome d'Ambrosio,Virgin Cosworth,+9.199s,13
24,22,Timo Glock,Virgin Cosworth,+10.193s,6
22,23,Daniel Ricciardo,HRT Cosworth,+10.570s,17
23,24,Narain Karthikeyan,HRT Cosworth,+10.615s,18
