,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:46.081,15
4,2,Jenson Button,McLaren Mercedes,+0.027s,17
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.264s,14
5,4,Fernando Alonso,Ferrari,+0.315s,14
3,5,Lewis Hamilton,McLaren Mercedes,+0.855s,20
8,6,Nico Rosberg,Mercedes,+1.750s,14
7,7,Michael Schumacher,Mercedes,+1.756s,12
6,8,Felipe Massa,Ferrari,+2.630s,12
16,9,Kamui Kobayashi,Sauber Ferrari,+2.976s,15
14,10,Adrian Sutil,Force India Mercedes,+3.223s,16
17,11,Sergio Perez,Sauber Ferrari,+3.502s,17
18,12,Sebastien Buemi,STR Ferrari,+3.598s,18
15,13,Paul di Resta,Force India Mercedes,+3.735s,18
12,14,Pastor Maldonado,Williams Cosworth,+3.770s,17
11,15,Rubens Barrichello,Williams Cosworth,+4.108s,15
10,16,Vitaly Petrov,Renault,+4.148s,15
9,17,Bruno Senna,Renault,+4.442s,14
19,18,Jaime Alguersuari,STR Ferrari,+4.466s,17
20,19,Heikki Kovalainen,Lotus Renault,+6.429s,17
25,20,Jerome d'Ambrosio,Virgin Cosworth,+6.616s,19
22,21,Daniel Ricciardo,HRT Cosworth,+7.647s,17
21,22,Jarno Trulli,Lotus Renault,+7.742s,18
24,23,Timo Glock,Virgin Cosworth,+7.748s,16
23,24,Vitantonio Liuzzi,HRT Cosworth,+9.122s,17
