,Position,Driver,Car,Time / Gap,Laps
5,1,Ralf Schumacher,Williams BMW,1:39.188,25
6,2,Juan Pablo Montoya,Williams BMW,+0.281s,23
1,3,Michael Schumacher,Ferrari,+0.749s,22
3,4,Mika Hakkinen,McLaren Mercedes,+0.881s,18
16,5,Nick Heidfeld,Sauber Petronas,+1.075s,24
2,6,Rubens Barrichello,Ferrari,+1.248s,20
18,7,Eddie Irvine,Jaguar Cosworth,+1.255s,14
9,8,Olivier Panis,BAR Honda,+1.387s,29
4,9,David Coulthard,McLaren Mercedes,+1.509s,14
12,10,Jarno Trulli,Jordan Honda,+1.706s,25
19,11,Pedro de la Rosa,Jaguar Cosworth,+1.717s,27
17,12,Kimi Räikkönen,Sauber Petronas,+1.965s,21
22,13,Jean Alesi,Prost Acer,+2.240s,27
11,14,Ricardo Zonta,Jordan Honda,+2.346s,12
10,15,Jacques Villeneuve,BAR Honda,+2.495s,24
8,16,Jenson Button,Benetton Renault,+2.583s,10
23,17,Luciano Burti,Prost Acer,+2.948s,28
15,18,Enrique Bernoldi,Arrows Asiatech,+3.035s,24
14,19,Jos Verstappen,Arrows Asiatech,+3.392s,14
7,20,Giancarlo Fisichella,Benetton Renault,+4.068s,5
21,21,Fernando Alonso,Minardi European,+4.324s,21
20,22,Tarso Marques,Minardi European,+4.721s,28
