,Position,Driver,Car,Laps,Time,Points
5,1,Ralf Schumacher,Williams BMW,45,1:18:17.873,10
2,2,Rubens Barrichello,Ferrari,45,+46.117s,6
10,3,Jacques Villeneuve,BAR Honda,45,+62.806s,4
7,4,Giancarlo Fisichella,Benetton Renault,45,+63.477s,3
8,5,Jenson Button,Benetton Renault,45,+65.454s,2
22,6,Jean Alesi,Prost Acer,45,+65.950s,1
9,7,Olivier Panis,BAR Honda,45,+77.527s,0
15,8,Enrique Bernoldi,Arrows Asiatech,44,+1 lap,0
14,9,Jos Verstappen,Arrows Asiatech,44,+1 lap,0
21,10,Fernando Alonso,Minardi European,44,+1 lap,0
12,NC,Jarno Trulli,Jordan Honda,34,DNF,0
4,NC,David Coulthard,McLaren Mercedes,27,DNF,0
20,NC,Tarso Marques,Minardi European,26,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,24,DNF,0
1,NC,Michael Schumacher,Ferrari,23,DNF,0
23,NC,Luciano Burti,Prost Acer,23,DNF,0
17,NC,Kimi Räikkönen,Sauber Petronas,16,DNF,0
18,NC,Eddie Irvine,Jaguar Cosworth,16,DNF,0
3,NC,Mika Hakkinen,McLaren Mercedes,13,DNF,0
11,NC,Ricardo Zonta,Jordan Honda,7,DNF,0
16,NC,Nick Heidfeld,Sauber Petronas,0,DNF,0
19,NC,Pedro de la Rosa,Jaguar Cosworth,0,DNF,0
