,Position,Driver,Car,Time / Gap,Laps
18,1,Eddie Irvine,Jaguar Cosworth,1:41.424,32
6,2,Juan Pablo Montoya,Williams BMW,+0.063s,43
3,3,Mika Hakkinen,McLaren Mercedes,+0.525s,29
2,4,Rubens Barrichello,Ferrari,+0.529s,22
1,5,Michael Schumacher,Ferrari,+0.831s,35
19,6,Pedro de la Rosa,Jaguar Cosworth,+0.878s,39
4,7,David Coulthard,McLaren Mercedes,+0.880s,31
22,8,Jean Alesi,Prost Acer,+1.404s,35
12,9,Jarno Trulli,Jordan Honda,+1.517s,34
5,10,Ralf Schumacher,Williams BMW,+1.563s,18
7,11,Giancarlo Fisichella,Benetton Renault,+1.590s,33
16,12,Nick Heidfeld,Sauber Petronas,+1.787s,37
11,13,Ricardo Zonta,Jordan Honda,+2.037s,36
9,14,Olivier Panis,BAR Honda,+2.063s,33
8,15,Jenson Button,Benetton Renault,+2.072s,30
17,16,Kimi Räikkönen,Sauber Petronas,+2.104s,26
10,17,Jacques Villeneuve,BAR Honda,+2.391s,36
14,18,Jos Verstappen,Arrows Asiatech,+2.719s,22
23,19,Luciano Burti,Prost Acer,+2.738s,39
15,20,Enrique Bernoldi,Arrows Asiatech,+3.125s,24
21,21,Fernando Alonso,Minardi European,+3.306s,27
20,22,Tarso Marques,Minardi European,+3.581s,33
