,Position,Driver,Car,Time / Gap,Laps
4,1,Heinz-Harald Frentzen,Williams Renault,1:23.477,27
3,2,Jacques Villeneuve,Williams Renault,+0.262s,25
12,3,Giancarlo Fisichella,Jordan Peugeot,+0.848s,29
14,4,Olivier Panis,Prost Mugen Honda,+1.109s,29
11,5,Ralf Schumacher,Jordan Peugeot,+1.149s,29
6,6,Eddie Irvine,Ferrari,+1.242s,26
16,7,Johnny Herbert,Sauber Petronas,+1.289s,30
9,8,Mika Hakkinen,McLaren Mercedes,+1.503s,28
5,9,Michael Schumacher,Ferrari,+1.505s,27
8,10,Gerhard Berger,Benetton Renault,+1.550s,26
7,11,Jean Alesi,Benetton Renault,+2.109s,22
22,12,Rubens Barrichello,Stewart Ford,+2.109s,21
17,13,Nicola Larini,Sauber Petronas,+2.173s,24
23,14,Jan Magnussen,Stewart Ford,+2.314s,27
1,15,Damon Hill,Arrows Yamaha,+2.557s,26
10,16,David Coulthard,McLaren Mercedes,+2.749s,12
19,17,Mika Salo,Tyrrell Ford,+3.527s,25
2,18,Pedro Diniz,Arrows Yamaha,+3.565s,23
18,19,Jos Verstappen,Tyrrell Ford,+3.906s,25
15,20,Shinji Nakano,Prost Mugen Honda,+4.232s,17
21,21,Jarno Trulli,Minardi Hart,+4.493s,26
