,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:33.162,21
5,2,Felipe Massa,Ferrari,+0.517s,17
2,3,Lewis Hamilton,McLaren Mercedes,+0.948s,17
1,4,Fernando Alonso,McLaren Mercedes,+0.999s,15
12,5,Jarno Trulli,Toyota,+1.734s,26
9,6,Nick Heidfeld,Sauber BMW,+1.914s,30
10,7,Robert Kubica,Sauber BMW,+2.086s,24
18,8,Vitantonio Liuzzi,STR Ferrari,+2.130s,23
16,9,Nico Rosberg,Williams Toyota,+2.213s,19
17,10,Alexander Wurz,Williams Toyota,+2.236s,20
7,11,Jenson Button,Honda,+2.283s,24
4,12,Heikki Kovalainen,Renault,+2.312s,21
11,13,Ralf Schumacher,Toyota,+2.411s,24
3,14,Giancarlo Fisichella,Renault,+2.535s,17
19,15,Scott Speed,STR Ferrari,+2.564s,22
22,16,Takuma Sato,Super Aguri Honda,+2.694s,15
8,17,Rubens Barrichello,Honda,+2.749s,20
23,18,Anthony Davidson,Super Aguri Honda,+3.081s,6
15,19,Mark Webber,Red Bull Renault,+3.321s,18
14,20,David Coulthard,Red Bull Renault,+3.351s,7
20,21,Adrian Sutil,Spyker Ferrari,+3.922s,27
21,22,Christijan Albers,Spyker Ferrari,+5.096s,29
