,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:33.527,33
2,2,Lewis Hamilton,McLaren Mercedes,+0.013s,33
10,3,Robert Kubica,Sauber BMW,+0.205s,37
5,4,Felipe Massa,Ferrari,+0.245s,28
1,5,Fernando Alonso,McLaren Mercedes,+0.257s,30
17,6,Alexander Wurz,Williams Toyota,+0.446s,26
9,7,Nick Heidfeld,Sauber BMW,+0.549s,34
16,8,Nico Rosberg,Williams Toyota,+0.662s,34
14,9,David Coulthard,Red Bull Renault,+0.832s,32
12,10,Jarno Trulli,Toyota,+0.839s,33
8,11,Rubens Barrichello,Honda,+0.864s,28
4,12,Heikki Kovalainen,Renault,+1.058s,33
23,13,Anthony Davidson,Super Aguri Honda,+1.068s,29
15,14,Mark Webber,Red Bull Renault,+1.150s,24
3,15,Giancarlo Fisichella,Renault,+1.269s,34
22,16,Takuma Sato,Super Aguri Honda,+1.474s,35
18,17,Vitantonio Liuzzi,STR Ferrari,+1.741s,38
11,18,Ralf Schumacher,Toyota,+1.900s,29
20,19,Adrian Sutil,Spyker Ferrari,+2.055s,31
19,20,Scott Speed,STR Ferrari,+2.160s,34
21,21,Christijan Albers,Spyker Ferrari,+2.308s,30
7,22,Jenson Button,Honda,+2.552s,19
