,Position,Driver,Car,Laps,Time,Points
20,1,Maurice  Trintignant,Cooper Climax,100,2:52:27.900,8
34,2,Luigi Musso,Ferrari,100,+20.200s,6
36,3,Peter Collins,Ferrari,100,+38.800s,4
16,4,Jack Brabham,Cooper Climax,97,+3 laps,3
8,5,Harry Schell,BRM,91,+9 laps,2
40,NC,Wolfgang von Trips,Ferrari,91,DNF,0
24,6,Cliff Allison,Lotus Climax,87,+13 laps,0
58,NC,Jo Bonnier,Maserati,71,DNF,0
26,NC,Graham Hill,Lotus Climax,69,DNF,0
18,NC,Roy Salvadori,Cooper Climax,56,DNF,0
38,NC,Mike Hawthorn,Ferrari,47,DNF,1
28,NC,Stirling Moss,Vanwall,38,DNF,0
6,NC,Jean Behra,BRM,30,DNF,0
46,NC,Giorgio  Scarlatti ,Maserati,27,DNF,0
30,NC,Tony Brooks,Vanwall,22,DNF,0
32,NC,Stuart  Lewis-Evans ,Vanwall,12,DNF,0
