,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:23.046,24
3,2,David Coulthard,McLaren Mercedes,+0.504s,27
2,3,Rubens Barrichello,Ferrari,+0.629s,22
7,4,Nick Heidfeld,Sauber Petronas,+0.649s,18
5,5,Ralf Schumacher,Williams BMW,+0.854s,32
6,6,Juan Pablo Montoya,Williams BMW,+1.032s,33
4,7,Kimi Räikkönen,McLaren Mercedes,+1.605s,25
15,8,Jenson Button,Renault,+1.739s,24
11,9,Jacques Villeneuve,BAR Honda,+1.919s,29
20,10,Heinz-Harald Frentzen,Arrows Cosworth,+2.132s,25
12,11,Olivier Panis,BAR Honda,+2.317s,34
14,12,Jarno Trulli,Renault,+2.474s,21
9,13,Giancarlo Fisichella,Jordan Honda,+2.496s,26
10,14,Takuma Sato,Jordan Honda,+2.530s,32
16,15,Eddie Irvine,Jaguar Cosworth,+2.720s,19
21,16,Enrique Bernoldi,Arrows Cosworth,+2.735s,33
24,17,Mika Salo,Toyota,+2.905s,27
17,18,Pedro de la Rosa,Jaguar Cosworth,+3.353s,18
23,19,Mark Webber,Minardi Asiatech,+3.976s,21
25,20,Allan McNish,Toyota,+4.092s,29
8,21,Felipe Massa,Sauber Petronas,+4.236s,14
22,22,Alex Yoong,Minardi Asiatech,+5.947s,33
