,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:18.792,23
1,2,Mika Hakkinen,McLaren Mercedes,+0.151s,19
3,3,Michael Schumacher,Ferrari,+0.346s,25
4,4,Rubens Barrichello,Ferrari,+1.104s,29
6,5,Jarno Trulli,Jordan Mugen Honda,+1.312s,24
11,6,Giancarlo Fisichella,Benetton Playlife,+1.512s,26
9,7,Ralf Schumacher,Williams BMW,+1.515s,26
10,8,Jenson Button,Williams BMW,+1.551s,32
5,9,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.651s,26
7,10,Eddie Irvine,Jaguar Cosworth,+1.921s,27
15,11,Nick Heidfeld,Prost Peugeot,+2.011s,34
17,12,Mika Salo,Sauber Petronas,+2.080s,32
14,13,Jean Alesi,Prost Peugeot,+2.086s,24
22,14,Jacques Villeneuve,BAR Honda,+2.451s,39
16,15,Pedro Diniz,Sauber Petronas,+2.531s,37
12,16,Alexander Wurz,Benetton Playlife,+2.589s,28
18,17,Pedro de la Rosa,Arrows Supertec,+2.608s,27
19,18,Jos Verstappen,Arrows Supertec,+3.011s,25
20,19,Marc Gene,Minardi Fondmetal,+3.180s,36
8,20,Johnny Herbert,Jaguar Cosworth,+3.223s,28
23,21,Ricardo Zonta,BAR Honda,+3.377s,28
21,22,Gaston Mazzacane,Minardi Fondmetal,+5.737s,23
