,Position,Driver,Car,Laps,Time,Points
28,1,Gerhard Berger,Ferrari,51,1:32:58.072,9
12,2,Ayrton Senna,Lotus Honda,51,+17.384s,6
2,3,Stefan Johansson,McLaren TAG,51,+17.694s,4
27,4,Michele Alboreto,Ferrari,51,+80.441s,3
20,5,Thierry Boutsen,Benetton Ford,51,+85.576s,2
11,6,Satoru Nakajima,Lotus Honda,51,+96.479s,1
1,7,Alain Prost,McLaren TAG,50,+1 lap,0
3,8,Jonathan  Palmer,Tyrrell Ford,50,+1 lap,0
18,9,Eddie  Cheever,Arrows Megatron,50,+1 lap,0
17,10,Derek Warwick,Arrows Megatron,50,+1 lap,0
7,11,Riccardo Patrese,Brabham BMW,49,DNF,0
4,12,Philippe Streiff,Tyrrell Ford,49,+2 laps,0
26,13,Piercarlo Ghinzani,Ligier Megatron,48,DNF,0
29,14,Yannick Dalmas,Lola Ford,47,DNF,0
6,15,Nelson Piquet,Williams Honda,46,DNF,0
25,NC,Rene Arnoux,Ligier Megatron,44,DNF,0
21,NC,Alex Caffi,Osella Alfa Romeo,43,DNF,0
14,NC,Roberto Moreno,AGS Ford,38,DNF,0
24,NC,Alessandro Nannini,Minardi Motori Moderni,35,DNF,0
9,NC,Martin Brundle,Zakspeed,32,DNF,0
8,NC,Andrea de Cesaris,Brabham BMW,26,DNF,0
19,NC,Teo Fabi,Benetton Ford,16,DNF,0
10,NC,Christian Danner,Zakspeed,13,DNF,0
16,NC,Ivan Capelli,March Ford,13,DNF,0
23,NC,Adrian Campos,Minardi Motori Moderni,2,DNF,0
30,NC,Philippe Alliot,Lola Ford,0,DNF,0
