,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:37.583,30
5,2,Sebastian Vettel,Ferrari,+0.652s,10
6,3,Nico Rosberg,Mercedes,+0.867s,37
7,4,Kimi Räikkönen,Ferrari,+1.210s,35
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.501s,34
77,6,Valtteri Bottas,Williams Mercedes,+1.602s,42
26,7,Daniil Kvyat,Red Bull Racing TAG Heuer,+1.610s,32
22,8,Jenson Button,McLaren Honda,+1.613s,31
19,9,Felipe Massa,Williams Mercedes,+1.706s,38
14,10,Fernando Alonso,McLaren Honda,+1.817s,30
55,11,Carlos Sainz,Toro Rosso Ferrari,+1.882s,37
33,12,Max Verstappen,Toro Rosso Ferrari,+1.918s,30
27,13,Nico Hulkenberg,Force India Mercedes,+2.212s,31
11,14,Sergio Perez,Force India Mercedes,+2.284s,38
20,15,Kevin Magnussen,Renault,+2.610s,41
8,16,Romain Grosjean,Haas Ferrari,+2.677s,24
21,17,Esteban Gutierrez ,Haas Ferrari,+2.925s,26
30,18,Jolyon Palmer,Renault,+3.105s,37
12,19,Felipe Nasr,Sauber Ferrari,+3.157s,31
88,20,Rio Haryanto,MRT Mercedes,+3.497s,38
94,21,Pascal Wehrlein,MRT Mercedes,+3.565s,23
9,22,Marcus Ericsson,Sauber Ferrari,+4.069s,29
