,Position,Driver,Car,Laps,Time,Points
9,1,Kimi Räikkönen,McLaren Mercedes,53,1:29:02.212,10
6,2,Giancarlo Fisichella,Renault,53,+1.633s,8
5,3,Fernando Alonso,Renault,53,+17.456s,6
7,4,Mark Webber,Williams BMW,53,+22.274s,5
3,5,Jenson Button,BAR Honda,53,+29.507s,4
14,6,David Coulthard,RBR Cosworth,53,+31.601s,3
1,7,Michael Schumacher,Ferrari,53,+33.879s,2
17,8,Ralf Schumacher,Toyota,53,+49.548s,1
15,9,Christian Klien,RBR Cosworth,53,+51.925s,0
12,10,Felipe Massa,Sauber Petronas,53,+57.509s,0
2,11,Rubens Barrichello,Ferrari,53,+60.633s,0
11,12,Jacques Villeneuve,Sauber Petronas,53,+83.221s,0
18,13,Tiago Monteiro,Jordan Toyota,52,+1 lap,0
20,14,Robert Doornbos,Minardi Cosworth,51,+2 laps,0
19,15,Narain Karthikeyan,Jordan Toyota,51,+2 laps,0
21,16,Christijan Albers,Minardi Cosworth,49,+4 laps,0
8,NC,Antonio Pizzonia,Williams BMW,9,+1 lap,0
16,NC,Jarno Trulli,Toyota,9,DNF,0
10,NC,Juan Pablo Montoya,McLaren Mercedes,0,DNF,0
