,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:46.543,3
9,2,Kimi Räikkönen,McLaren Mercedes,+2.186s,5
10,3,Juan Pablo Montoya,McLaren Mercedes,+2.554s,4
7,4,Mark Webber,Williams BMW,+2.941s,3
8,5,Antonio Pizzonia,Williams BMW,+3.994s,5
19,6,Narain Karthikeyan,Jordan Toyota,+4.268s,8
2,7,Rubens Barrichello,Ferrari,+4.303s,4
3,8,Jenson Button,BAR Honda,+5.341s,4
18,9,Tiago Monteiro,Jordan Toyota,+5.480s,7
21,10,Christijan Albers,Minardi Cosworth,+6.157s,6
14,11,David Coulthard,RBR Cosworth,+6.803s,10
4,12,Takuma Sato,BAR Honda,+6.911s,5
15,13,Christian Klien,RBR Cosworth,+7.805s,4
16,14,Jarno Trulli,Toyota,,3
20,15,Robert Doornbos,Minardi Cosworth,,5
17,16,Ralf Schumacher,Toyota,,1
12,17,Felipe Massa,Sauber Petronas,,1
11,18,Jacques Villeneuve,Sauber Petronas,,1
