,Position,Driver,Car,Time / Gap,Laps
38,1,Ricardo Zonta,Toyota,1:30.682,21
1,2,Michael Schumacher,Ferrari,+1.034s,16
35,3,Pedro de la Rosa,McLaren Mercedes,+1.139s,28
2,4,Rubens Barrichello,Ferrari,+1.585s,15
9,5,Kimi Räikkönen,McLaren Mercedes,+2.167s,13
17,6,Ralf Schumacher,Toyota,+2.235s,13
16,7,Jarno Trulli,Toyota,+2.440s,13
5,8,Fernando Alonso,Renault,+2.577s,7
3,9,Jenson Button,BAR Honda,+2.771s,20
7,10,Mark Webber,Williams BMW,+2.838s,14
14,11,David Coulthard,RBR Cosworth,+2.881s,11
8,12,Antonio Pizzonia,Williams BMW,+2.997s,14
4,13,Takuma Sato,BAR Honda,+3.648s,16
6,14,Giancarlo Fisichella,Renault,+3.718s,7
12,15,Felipe Massa,Sauber Petronas,+3.739s,17
15,16,Christian Klien,RBR Cosworth,+4.025s,12
39,17,Sakon Yamamoto,Jordan Toyota,+4.147s,19
11,18,Jacques Villeneuve,Sauber Petronas,+4.192s,18
37,19,Vitantonio Liuzzi,RBR Cosworth,+4.295s,7
20,20,Robert Doornbos,Minardi Cosworth,+4.468s,8
18,21,Tiago Monteiro,Jordan Toyota,+4.706s,12
10,22,Juan Pablo Montoya,McLaren Mercedes,+6.689s,5
21,23,Christijan Albers,Minardi Cosworth,+6.944s,7
19,24,Narain Karthikeyan,Jordan Toyota,+7.352s,7
