,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:24.430,20
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.378s,18
14,3,Kamui Kobayashi,Sauber Ferrari,+0.482s,28
3,4,Jenson Button,McLaren Mercedes,+0.566s,24
19,5,Valtteri Bottas,Williams Renault,+0.690s,24
7,6,Michael Schumacher,Mercedes,+0.757s,15
10,7,Romain Grosjean,Lotus Renault,+0.787s,16
4,8,Lewis Hamilton,McLaren Mercedes,+0.822s,20
9,9,Kimi Räikkönen,Lotus Renault,+0.855s,29
12,10,Nico Hulkenberg,Force India Mercedes,+0.909s,24
17,11,Jean-Eric Vergne,STR Ferrari,+0.937s,22
6,12,Felipe Massa,Ferrari,+1.003s,21
2,13,Mark Webber,Red Bull Racing Renault,+1.109s,23
8,14,Nico Rosberg,Mercedes,+1.177s,20
15,15,Sergio Perez,Sauber Ferrari,+1.488s,19
16,16,Daniel Ricciardo,STR Ferrari,+1.796s,24
18,17,Pastor Maldonado,Williams Renault,+1.867s,18
11,18,Jules Bianchi,Force India Mercedes,+2.200s,21
21,19,Vitaly Petrov,Caterham Renault,+3.045s,20
24,20,Timo Glock,Marussia Cosworth,+3.837s,21
20,21,Alexander Rossi,Caterham Renault,+4.018s,25
25,22,Charles Pic,Marussia Cosworth,+4.203s,22
22,23,Pedro de la Rosa,HRT Cosworth,+4.677s,19
23,24,Dani Clos,HRT Cosworth,+7.188s,19
