,Position,Driver,Car,Laps,Time,Points
18,1,Pastor Maldonado,Williams Renault,66,1:39:09.145,25
5,2,Fernando Alonso,Ferrari,66,+3.195s,18
9,3,Kimi Räikkönen,Lotus Renault,66,+3.884s,15
10,4,Romain Grosjean,Lotus Renault,66,+14.799s,12
14,5,Kamui Kobayashi,Sauber Ferrari,66,+64.641s,10
1,6,Sebastian Vettel,Red Bull Racing Renault,66,+67.576s,8
8,7,Nico Rosberg,Mercedes,66,+77.919s,6
4,8,Lewis Hamilton,McLaren Mercedes,66,+78.140s,4
3,9,Jenson Button,McLaren Mercedes,66,+85.246s,2
12,10,Nico Hulkenberg,Force India Mercedes,65,+1 lap,1
2,11,Mark Webber,Red Bull Racing Renault,65,+1 lap,0
17,12,Jean-Eric Vergne,STR Ferrari,65,+1 lap,0
16,13,Daniel Ricciardo,STR Ferrari,65,+1 lap,0
11,14,Paul di Resta,Force India Mercedes,65,+1 lap,0
6,15,Felipe Massa,Ferrari,65,+1 lap,0
20,16,Heikki Kovalainen,Caterham Renault,65,+1 lap,0
21,17,Vitaly Petrov,Caterham Renault,65,+1 lap,0
24,18,Timo Glock,Marussia Cosworth,64,+2 laps,0
22,19,Pedro de la Rosa,HRT Cosworth,63,+3 laps,0
15,NC,Sergio Perez,Sauber Ferrari,37,DNF,0
25,NC,Charles Pic,Marussia Cosworth,35,DNF,0
23,NC,Narain Karthikeyan,HRT Cosworth,22,DNF,0
19,NC,Bruno Senna,Williams Renault,12,DNF,0
7,NC,Michael Schumacher,Mercedes,12,DNF,0
