,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:23.168,13
18,2,Pastor Maldonado,Williams Renault,+0.168s,19
14,3,Kamui Kobayashi,Sauber Ferrari,+0.182s,19
2,4,Mark Webber,Red Bull Racing Renault,+0.410s,16
15,5,Sergio Perez,Sauber Ferrari,+0.574s,22
5,6,Fernando Alonso,Ferrari,+0.639s,15
17,7,Jean-Eric Vergne,STR Ferrari,+0.665s,14
3,8,Jenson Button,McLaren Mercedes,+0.741s,13
9,9,Kimi Räikkönen,Lotus Renault,+0.768s,16
8,10,Nico Rosberg,Mercedes,+0.902s,24
6,11,Felipe Massa,Ferrari,+1.011s,16
12,12,Nico Hulkenberg,Force India Mercedes,+1.155s,17
16,13,Daniel Ricciardo,STR Ferrari,+1.163s,15
19,14,Bruno Senna,Williams Renault,+1.241s,18
11,15,Paul di Resta,Force India Mercedes,+1.431s,15
4,16,Lewis Hamilton,McLaren Mercedes,+1.610s,15
7,17,Michael Schumacher,Mercedes,+1.657s,17
21,18,Vitaly Petrov,Caterham Renault,+2.743s,20
20,19,Heikki Kovalainen,Caterham Renault,+3.419s,20
25,20,Charles Pic,Marussia Cosworth,+4.301s,18
24,21,Timo Glock,Marussia Cosworth,+4.521s,16
23,22,Narain Karthikeyan,HRT Cosworth,+5.039s,24
22,23,Pedro de la Rosa,HRT Cosworth,+5.205s,13
10,24,Romain Grosjean,Lotus Renault,,2
