,Position,Driver,Car,Time / Gap,Laps
3,1,Jenson Button,McLaren Mercedes,1:23.399,38
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.164s,38
8,3,Nico Rosberg,Mercedes,+0.372s,41
4,4,Lewis Hamilton,McLaren Mercedes,+0.510s,32
9,5,Kimi Räikkönen,Lotus Renault,+0.519s,32
10,6,Romain Grosjean,Lotus Renault,+0.565s,37
2,7,Mark Webber,Red Bull Racing Renault,+0.666s,34
7,8,Michael Schumacher,Mercedes,+0.681s,36
14,9,Kamui Kobayashi,Sauber Ferrari,+0.815s,41
12,10,Nico Hulkenberg,Force India Mercedes,+0.966s,22
6,11,Felipe Massa,Ferrari,+1.019s,35
15,12,Sergio Perez,Sauber Ferrari,+1.023s,32
18,13,Pastor Maldonado,Williams Renault,+1.069s,40
5,14,Fernando Alonso,Ferrari,+1.201s,33
11,15,Paul di Resta,Force India Mercedes,+1.289s,30
17,16,Jean-Eric Vergne,STR Ferrari,+1.334s,34
16,17,Daniel Ricciardo,STR Ferrari,+1.370s,37
19,18,Bruno Senna,Williams Renault,+1.648s,42
20,19,Heikki Kovalainen,Caterham Renault,+2.897s,36
21,20,Vitaly Petrov,Caterham Renault,+3.341s,35
24,21,Timo Glock,Marussia Cosworth,+3.915s,27
25,22,Charles Pic,Marussia Cosworth,+4.265s,30
22,23,Pedro de la Rosa,HRT Cosworth,+4.836s,26
23,24,Narain Karthikeyan,HRT Cosworth,,2
