,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Benetton Renault,65,1:34:20.507,10
2,2,Johnny Herbert,Benetton Renault,65,+51.988s,6
28,3,Gerhard Berger,Ferrari,65,+65.237s,4
5,4,Damon Hill,Williams Renault,65,+121.749s,3
15,5,Eddie Irvine,Jordan Peugeot,64,+1 lap,2
26,6,Olivier Panis,Ligier Mugen Honda,64,+1 lap,1
14,7,Rubens Barrichello,Jordan Peugeot,64,+1 lap,0
30,8,Heinz-Harald Frentzen,Sauber Ford,64,+1 lap,0
25,9,Martin Brundle,Ligier Mugen Honda,64,+1 lap,0
4,10,Mika Salo,Tyrrell Yamaha,64,+1 lap,0
9,11,Gianni Morbidelli,Footwork Hart,63,+2 laps,0
12,12,Jos Verstappen,Simtek Ford,63,+2 laps,0
29,13,Karl Wendlinger,Sauber Ford,63,+2 laps,0
23,14,Pierluigi Martini,Minardi Ford,62,+3 laps,0
11,15,Domenico Schiattarella,Simtek Ford,61,+4 laps,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,56,DNF,0
6,NC,David Coulthard,Williams Renault,54,DNF,0
8,NC,Mika Hakkinen,McLaren Mercedes,53,DNF,0
10,NC,Taki Inoue,Footwork Hart,43,DNF,0
16,NC,Bertrand Gachot,Pacific Ilmor,43,DNF,0
22,NC,Roberto Moreno,Forti Ford,39,DNF,0
27,NC,Jean Alesi,Ferrari,25,DNF,0
24,NC,Luca Badoer,Minardi Ford,21,DNF,0
7,NC,Nigel Mansell,McLaren Mercedes,18,DNF,0
21,NC,Pedro Diniz,Forti Ford,17,DNF,0
17,NC,Andrea Montermini,Pacific Ilmor,0,DNF,0
