,Position,Driver,Car,Time / Gap,Laps
3,1,Jenson Button,McLaren Mercedes,1:27.560,11
4,2,Lewis Hamilton,McLaren Mercedes,+0.245s,14
7,3,Michael Schumacher,Mercedes,+0.675s,17
5,4,Fernando Alonso,Ferrari,+0.800s,21
2,5,Mark Webber,Red Bull Racing Renault,+0.907s,21
8,6,Nico Rosberg,Mercedes,+1.123s,22
16,7,Daniel Ricciardo,STR Ferrari,+1.348s,23
18,8,Pastor Maldonado,Williams Renault,+1.855s,16
9,9,Kimi Räikkönen,Lotus Renault,+2.005s,8
14,10,Kamui Kobayashi,Sauber Ferrari,+2.162s,26
1,11,Sebastian Vettel,Red Bull Racing Renault,+2.230s,21
12,12,Nico Hulkenberg,Force India Mercedes,+2.305s,17
11,13,Paul di Resta,Force India Mercedes,+2.321s,18
19,14,Bruno Senna,Williams Renault,+2.393s,21
15,15,Sergio Perez,Sauber Ferrari,+2.564s,22
10,16,Romain Grosjean,Lotus Renault,+2.955s,16
20,17,Heikki Kovalainen,Caterham Renault,+3.026s,16
6,18,Felipe Massa,Ferrari,+3.183s,11
17,19,Jean-Eric Vergne,STR Ferrari,+3.618s,17
21,20,Vitaly Petrov,Caterham Renault,+4.423s,8
24,21,Timo Glock,Marussia Cosworth,+7.170s,8
25,22,Charles Pic,Marussia Cosworth,+12.696s,11
23,23,Narain Karthikeyan,HRT Cosworth,,3
