,Position,Driver,Car,Time / Gap,Laps
7,1,Michael Schumacher,Mercedes,1:29.183,16
12,2,Nico Hulkenberg,Force India Mercedes,+0.109s,19
15,3,Sergio Perez,Sauber Ferrari,+1.016s,23
5,4,Fernando Alonso,Ferrari,+1.158s,13
14,5,Kamui Kobayashi,Sauber Ferrari,+1.526s,14
11,6,Paul di Resta,Force India Mercedes,+2.283s,13
6,7,Felipe Massa,Ferrari,+2.322s,14
20,8,Heikki Kovalainen,Caterham Renault,+2.749s,16
8,9,Nico Rosberg,Mercedes,+3.001s,17
1,10,Sebastian Vettel,Red Bull Racing Renault,+3.011s,19
2,11,Mark Webber,Red Bull Racing Renault,+3.113s,20
24,12,Timo Glock,Marussia Cosworth,+3.449s,17
21,13,Vitaly Petrov,Caterham Renault,+3.584s,15
10,14,Romain Grosjean,Lotus Renault,+3.639s,11
3,15,Jenson Button,McLaren Mercedes,+3.856s,18
4,16,Lewis Hamilton,McLaren Mercedes,+4.069s,11
18,17,Pastor Maldonado,Williams Renault,+4.925s,21
9,18,Kimi Räikkönen,Lotus Renault,+5.092s,7
19,19,Bruno Senna,Williams Renault,+5.129s,17
17,20,Jean-Eric Vergne,STR Ferrari,+5.302s,29
16,21,Daniel Ricciardo,STR Ferrari,+5.421s,31
25,22,Charles Pic,Marussia Cosworth,+5.587s,13
23,23,Narain Karthikeyan,HRT Cosworth,+13.444s,16
22,24,Pedro de la Rosa,HRT Cosworth,,1
