,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:28.691,25
77,2,Valtteri Bottas,Mercedes,+0.446s,26
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.682s,32
7,4,Kimi Räikkönen,Ferrari,+0.936s,20
5,5,Sebastian Vettel,Ferrari,+0.994s,20
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+1.150s,30
31,7,Esteban Ocon,Force India Mercedes,+1.900s,28
8,8,Romain Grosjean,Haas Ferrari,+2.123s,22
16,9,Charles Leclerc,Sauber Ferrari,+2.238s,27
9,10,Marcus Ericsson,Sauber Ferrari,+2.382s,29
10,11,Pierre Gasly,Scuderia Toro Rosso Honda,+2.382s,20
55,12,Carlos Sainz,Renault,+2.409s,23
11,13,Sergio Perez,Force India Mercedes,+2.581s,29
20,14,Kevin Magnussen,Haas Ferrari,+2.583s,28
27,15,Nico Hulkenberg,Renault,+2.727s,18
18,16,Lance Stroll,Williams Mercedes,+2.817s,27
28,17,Brendon Hartley,Scuderia Toro Rosso Honda,+3.217s,23
14,18,Fernando Alonso,McLaren Renault,+3.343s,21
35,19,Sergey Sirotkin,Williams Mercedes,+3.822s,26
47,20,Lando Norris,McLaren Renault,+3.992s,30
