,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:29.599,13
5,2,Sebastian Vettel,Ferrari,+0.116s,14
7,3,Kimi Räikkönen,Ferrari,+0.455s,13
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.705s,13
77,5,Valtteri Bottas,Mercedes,+0.823s,13
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.875s,10
31,7,Esteban Ocon,Force India Mercedes,+1.489s,12
11,8,Sergio Perez,Force India Mercedes,+1.884s,12
55,9,Carlos Sainz,Renault,+1.914s,14
20,10,Kevin Magnussen,Haas Ferrari,+1.922s,13
8,11,Romain Grosjean,Haas Ferrari,+2.037s,14
16,12,Charles Leclerc,Sauber Ferrari,+2.161s,14
28,13,Brendon Hartley,Scuderia Toro Rosso Honda,+2.431s,13
18,14,Lance Stroll,Williams Mercedes,+2.602s,14
27,15,Nico Hulkenberg,Renault,+2.625s,12
9,16,Marcus Ericsson,Sauber Ferrari,+2.843s,10
14,17,Fernando Alonso,McLaren Renault,+3.009s,14
35,18,Sergey Sirotkin,Williams Mercedes,+3.032s,14
2,19,Stoffel Vandoorne,McLaren Renault,+3.435s,13
10,20,Pierre Gasly,Scuderia Toro Rosso Honda,+3.506s,10
