,Position,Driver,Car,Laps,Time,Points
4,1,Eddie Irvine,Ferrari,45,1:21:58.594,10
3,2,Mika Salo,Ferrari,45,+1.007s,6
8,3,Heinz-Harald Frentzen,Jordan Mugen Honda,45,+5.195s,4
6,4,Ralf Schumacher,Williams Supertec,45,+12.809s,3
2,5,David Coulthard,McLaren Mercedes,45,+16.823s,2
18,6,Olivier Panis,Prost Peugeot,45,+29.879s,1
10,7,Alexander Wurz,Benetton Playlife,45,+33.333s,0
11,8,Jean Alesi,Sauber Petronas,45,+71.291s,0
21,9,Marc Gene,Minardi Ford,45,+108.318s,0
20,10,Luca Badoer,Minardi Ford,44,+1 lap,0
17,11,Johnny Herbert,Stewart Ford,40,DNF,0
14,NC,Pedro de la Rosa,Arrows,37,DNF,0
1,NC,Mika Hakkinen,McLaren Mercedes,25,DNF,0
5,NC,Alessandro Zanardi,Williams Supertec,21,DNF,0
23,NC,Ricardo Zonta,BAR Supertec,20,DNF,0
15,NC,Toranosuke Takagi,Arrows,15,DNF,0
7,NC,Damon Hill,Jordan Mugen Honda,13,DNF,0
19,NC,Jarno Trulli,Prost Peugeot,10,DNF,0
9,NC,Giancarlo Fisichella,Benetton Playlife,7,DNF,0
16,NC,Rubens Barrichello,Stewart Ford,6,DNF,0
22,NC,Jacques Villeneuve,BAR Supertec,0,DNF,0
12,NC,Pedro Diniz,Sauber Petronas,0,DNF,0
