,Position,Driver,Car,Time / Gap,Laps
19,1,Jarno Trulli,Prost Peugeot,1:45.677,33
4,2,Eddie Irvine,Ferrari,+0.548s,22
9,3,Giancarlo Fisichella,Benetton Playlife,+0.566s,32
2,4,David Coulthard,McLaren Mercedes,+0.734s,28
16,5,Rubens Barrichello,Stewart Ford,+0.741s,31
18,6,Olivier Panis,Prost Peugeot,+0.839s,31
3,7,Mika Salo,Ferrari,+0.865s,32
7,8,Damon Hill,Jordan Mugen Honda,+1.174s,33
10,9,Alexander Wurz,Benetton Playlife,+1.182s,35
1,10,Mika Hakkinen,McLaren Mercedes,+1.189s,28
21,11,Marc Gene,Minardi Ford,+1.236s,34
5,12,Alessandro Zanardi,Williams Supertec,+1.366s,32
6,13,Ralf Schumacher,Williams Supertec,+1.657s,23
12,14,Pedro Diniz,Sauber Petronas,+1.836s,16
22,15,Jacques Villeneuve,BAR Supertec,+1.836s,21
11,16,Jean Alesi,Sauber Petronas,+1.874s,9
8,17,Heinz-Harald Frentzen,Jordan Mugen Honda,+2.125s,24
17,18,Johnny Herbert,Stewart Ford,+2.308s,20
20,19,Luca Badoer,Minardi Ford,+3.276s,23
23,20,Ricardo Zonta,BAR Supertec,+3.301s,20
15,21,Toranosuke Takagi,Arrows,+3.382s,26
14,22,Pedro de la Rosa,Arrows,+3.530s,27
