,Position,Driver,Car,Laps,Time,Points
32,1,Jackie Stewart,BRM,76,2:04:52.800,9
30,2,Graham Hill,BRM,76,+3.300s,6
12,3,Dan Gurney,Brabham Climax,76,+16.500s,4
4,4,Lorenzo Bandini,Ferrari,76,+75.900s,3
16,5,Bruce McLaren,Cooper Climax,75,+1 lap,2
40,6,Richard Attwood,Lotus BRM,75,+1 lap,1
42,7,Jo Bonnier,Brabham Climax,74,+2 laps,0
18,8,Jochen Rindt,Cooper Climax,74,+2 laps,0
38,9,Innes Ireland,Lotus BRM,74,+2 laps,0
24,10,Jim Clark,Lotus Climax,63,DNF,0
26,11,Mike Spence,Lotus Climax,62,DNF,0
6,12,Nino Vaccarella,Ferrari,58,DNF,0
50,13,Roberto Bussinello,BRM,58,DNF,0
20,14,Richie Ginther,Honda,56,DNF,0
14,NC,Denny Hulme,Brabham Climax,46,DNF,0
46,NC,Frank Gardner,Brabham BRM,45,DNF,0
44,NC,Jo Siffert,Brabham BRM,43,DNF,0
28,NC,Giacomo Russo,Lotus Climax,37,DNF,0
8,NC,John Surtees,Ferrari,34,DNF,0
22,NC,Ronnie Bucknum,Honda,27,DNF,0
48,NC,Masten Gregory,BRM,22,DNF,0
10,NC,Giancarlo Baghetti,Brabham Climax,12,DNF,0
52,NC,Giorgio Bassi,BRM,8,DNF,0
