,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:27.422,27
44,2,Lewis Hamilton,Mercedes,+0.474s,27
18,3,Lance Stroll,Racing Point BWT Mercedes,+0.582s,22
23,4,Alexander Albon,Red Bull Racing Honda,+0.707s,24
16,5,Charles Leclerc,Ferrari,+0.799s,22
77,6,Valtteri Bottas,Mercedes,+1.097s,29
31,7,Esteban Ocon,Renault,+1.137s,26
3,8,Daniel Ricciardo,Renault,+1.153s,22
27,9,Nico Hulkenberg,Racing Point BWT Mercedes,+1.170s,23
26,10,Daniil Kvyat,AlphaTauri Honda,+1.446s,21
10,11,Pierre Gasly,AlphaTauri Honda,+1.487s,24
55,12,Carlos Sainz,McLaren Renault,+1.566s,24
4,13,Lando Norris,McLaren Renault,+1.568s,22
20,14,Kevin Magnussen,Haas Ferrari,+2.110s,23
8,15,Romain Grosjean,Haas Ferrari,+2.154s,25
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.324s,24
63,17,George Russell,Williams Mercedes,+2.477s,23
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.503s,17
6,19,Nicholas Latifi,Williams Mercedes,+3.281s,20
5,20,Sebastian Vettel,Ferrari,,2
