,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:28.355,11
44,2,Lewis Hamilton,Mercedes,+0.263s,12
77,3,Valtteri Bottas,Mercedes,+0.366s,14
23,4,Alexander Albon,Red Bull Racing Honda,+0.663s,12
55,5,Carlos Sainz,McLaren Renault,+1.100s,12
10,6,Pierre Gasly,AlphaTauri Honda,+1.117s,16
4,7,Lando Norris,McLaren Renault,+1.212s,8
26,8,Daniil Kvyat,AlphaTauri Honda,+1.230s,17
18,9,Lance Stroll,Racing Point BWT Mercedes,+1.305s,13
11,10,Sergio Perez,Racing Point BWT Mercedes,+1.317s,12
3,11,Daniel Ricciardo,Renault,+1.329s,9
31,12,Esteban Ocon,Renault,+1.336s,11
5,13,Sebastian Vettel,Ferrari,+1.504s,15
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.615s,10
16,15,Charles Leclerc,Ferrari,+1.828s,14
63,16,George Russell,Williams Mercedes,+2.204s,16
8,17,Romain Grosjean,Haas Ferrari,+2.297s,16
20,18,Kevin Magnussen,Haas Ferrari,+2.404s,12
7,19,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.468s,16
6,20,Nicholas Latifi,Williams Mercedes,+2.562s,19
