,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:29.033,40
77,2,Valtteri Bottas,Mercedes,+0.449s,41
11,3,Sergio Perez,Racing Point BWT Mercedes,+0.967s,31
55,4,Carlos Sainz,McLaren Renault,+0.985s,31
10,5,Pierre Gasly,AlphaTauri Honda,+1.016s,34
33,6,Max Verstappen,Red Bull Racing Honda,+1.261s,18
23,7,Alexander Albon,Red Bull Racing Honda,+1.269s,34
31,8,Esteban Ocon,Renault,+1.351s,28
18,9,Lance Stroll,Racing Point BWT Mercedes,+1.393s,30
3,10,Daniel Ricciardo,Renault,+1.475s,30
16,11,Charles Leclerc,Ferrari,+1.556s,29
5,12,Sebastian Vettel,Ferrari,+1.595s,24
88,13,Robert Kubica,Alfa Romeo Racing Ferrari,+1.699s,24
8,14,Romain Grosjean,Haas Ferrari,+1.799s,28
20,15,Kevin Magnussen,Haas Ferrari,+1.821s,29
99,16,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.863s,27
26,17,Daniil Kvyat,AlphaTauri Honda,+1.987s,37
4,18,Lando Norris,McLaren Renault,+2.359s,27
6,19,Nicholas Latifi,Williams Mercedes,+3.439s,29
40,20,Roy Nissany,Williams Mercedes,+3.768s,27
