,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:26.509,32
1,2,Mika Hakkinen,McLaren Mercedes,+0.241s,26
3,3,Michael Schumacher,Ferrari,+0.325s,33
4,4,Eddie Irvine,Ferrari,+0.684s,26
16,5,Rubens Barrichello,Stewart Ford,+0.920s,27
17,6,Johnny Herbert,Stewart Ford,+1.225s,28
6,7,Ralf Schumacher,Williams Supertec,+1.477s,28
8,8,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.687s,36
7,9,Damon Hill,Jordan Mugen Honda,+1.700s,39
5,10,Alessandro Zanardi,Williams Supertec,+1.855s,28
19,11,Jarno Trulli,Prost Peugeot,+1.896s,31
12,12,Pedro Diniz,Sauber Petronas,+1.938s,34
11,13,Jean Alesi,Sauber Petronas,+1.959s,29
10,14,Alexander Wurz,Benetton Playlife,+2.056s,36
9,15,Giancarlo Fisichella,Benetton Playlife,+2.060s,25
23,16,Mika Salo,BAR Supertec,+2.087s,27
22,17,Jacques Villeneuve,BAR Supertec,+2.193s,19
18,18,Olivier Panis,Prost Peugeot,+2.447s,27
15,19,Toranosuke Takagi,Arrows,+2.791s,26
14,20,Pedro de la Rosa,Arrows,+3.253s,31
21,21,Marc Gene,Minardi Ford,+3.988s,23
20,22,Luca Badoer,Minardi Ford,+4.838s,18
