,Position,Driver,Car,Time / Gap,Laps
1,1,Max Verstappen,Red Bull Racing RBPT,1:25.146,25
63,2,George Russell,Mercedes,+0.341s,27
16,3,Charles Leclerc,Ferrari,+0.453s,30
44,4,Lewis Hamilton,Mercedes,+0.615s,22
11,5,Sergio Perez,Red Bull Racing RBPT,+0.706s,26
55,6,Carlos Sainz,Ferrari,+0.786s,31
31,7,Esteban Ocon,Alpine Renault,+0.892s,28
14,8,Fernando Alonso,Alpine Renault,+0.897s,29
3,9,Daniel Ricciardo,McLaren Mercedes,+0.978s,14
77,10,Valtteri Bottas,Alfa Romeo Ferrari,+1.154s,29
4,11,Lando Norris,McLaren Mercedes,+1.231s,28
5,12,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.249s,28
24,13,Guanyu Zhou,Alfa Romeo Ferrari,+1.333s,30
18,14,Lance Stroll,Aston Martin Aramco Mercedes,+1.401s,27
22,15,Yuki Tsunoda,AlphaTauri RBPT,+1.534s,30
23,16,Alexander Albon,Williams Mercedes,+1.604s,29
47,17,Mick Schumacher,Haas Ferrari,+1.693s,26
20,18,Kevin Magnussen,Haas Ferrari,+1.769s,25
10,19,Pierre Gasly,AlphaTauri RBPT,+1.890s,29
6,20,Nicholas Latifi,Williams Mercedes,+2.116s,30
