,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:26.633,21
63,2,George Russell,Mercedes,+0.220s,30
16,3,Charles Leclerc,Ferrari,+0.255s,22
11,4,Sergio Perez,Red Bull Racing RBPT,+0.334s,23
36,5,Liam Lawson,Red Bull Racing RBPT,+0.568s,22
5,6,Sebastian Vettel,Aston Martin Aramco Mercedes,+0.635s,20
39,7,Robert Shwartzman,Ferrari,+0.796s,24
3,8,Daniel Ricciardo,McLaren Mercedes,+0.986s,21
77,9,Valtteri Bottas,Alfa Romeo Ferrari,+1.022s,23
23,10,Alexander Albon,Williams Mercedes,+1.207s,26
10,11,Pierre Gasly,AlphaTauri RBPT,+1.212s,28
31,12,Esteban Ocon,Alpine Renault,+1.258s,27
22,13,Yuki Tsunoda,AlphaTauri RBPT,+1.358s,28
88,14,Robert Kubica,Alfa Romeo Ferrari,+1.431s,22
45,15,Logan Sargeant,Williams Mercedes,+1.465s,23
20,16,Kevin Magnussen,Haas Ferrari,+1.509s,20
51,17,Pietro Fittipaldi,Haas Ferrari,+1.571s,26
28,18,Patricio O'Ward,McLaren Mercedes,+1.717s,22
82,19,Jack Doohan,Alpine Renault,+1.851s,25
34,20,Felipe Drugovich,Aston Martin Aramco Mercedes,+2.039s,23
