,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:33.797,20
7,2,Kimi Räikkönen,Ferrari,+0.046s,21
44,3,Lewis Hamilton,Mercedes,+0.073s,23
77,4,Valtteri Bottas,Mercedes,+0.759s,21
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.906s,21
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.113s,20
16,7,Charles Leclerc,Sauber Ferrari,+1.568s,21
11,8,Sergio Perez,Force India Mercedes,+1.614s,21
55,9,Carlos Sainz,Renault,+1.653s,21
8,10,Romain Grosjean,Haas Ferrari,+1.671s,19
31,11,Esteban Ocon,Force India Mercedes,+1.765s,22
10,12,Pierre Gasly,Scuderia Toro Rosso Honda,+1.916s,27
20,13,Kevin Magnussen,Haas Ferrari,+1.973s,19
27,14,Nico Hulkenberg,Renault,+2.085s,19
9,15,Marcus Ericsson,Sauber Ferrari,+2.203s,21
18,16,Lance Stroll,Williams Mercedes,+2.391s,21
35,17,Sergey Sirotkin,Williams Mercedes,+2.396s,20
2,18,Stoffel Vandoorne,McLaren Renault,+2.505s,23
28,19,Brendon Hartley,Scuderia Toro Rosso Honda,+2.533s,26
14,20,Fernando Alonso,McLaren Renault,+2.535s,20
