,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:20.966,25
10,2,Takuma Sato,BAR Honda,+0.193s,25
1,3,Michael Schumacher,Ferrari,+0.198s,23
6,4,Kimi Räikkönen,McLaren Mercedes,+0.620s,18
7,5,Jarno Trulli,Renault,+0.638s,25
35,6,Anthony Davidson,BAR Honda,+0.677s,30
3,7,Juan Pablo Montoya,Williams BMW,+0.695s,25
8,8,Fernando Alonso,Renault,+0.822s,25
5,9,David Coulthard,McLaren Mercedes,+0.829s,17
4,10,Ralf Schumacher,Williams BMW,+1.091s,24
2,11,Rubens Barrichello,Ferrari,+1.130s,20
14,12,Mark Webber,Jaguar Cosworth,+1.201s,28
17,13,Olivier Panis,Toyota,+1.802s,22
16,14,Cristiano da Matta,Toyota,+1.814s,23
12,15,Felipe Massa,Sauber Petronas,+2.077s,27
15,16,Christian Klien,Jaguar Cosworth,+2.245s,16
11,17,Giancarlo Fisichella,Sauber Petronas,+2.369s,28
37,18,Bjorn Wirdheim,Jaguar Cosworth,+2.504s,25
38,19,Ricardo Zonta,Toyota,+2.534s,20
18,20,Nick Heidfeld,Jordan Ford,+2.900s,15
19,21,Giorgio Pantano,Jordan Ford,+3.125s,19
20,22,Gianmaria Bruni,Minardi Cosworth,+4.687s,16
21,23,Zsolt Baumgartner,Minardi Cosworth,+4.794s,10
40,24,Bas Leinders,Minardi Cosworth,+6.059s,22
