,Position,Driver,Car,Time / Gap,Laps
6,1,Juan Pablo Montoya,Williams BMW,1:21.319,23
1,2,Michael Schumacher,Ferrari,+0.009s,21
2,3,Rubens Barrichello,Ferrari,+0.435s,11
5,4,Ralf Schumacher,Williams BMW,+0.445s,25
4,5,Kimi Räikkönen,McLaren Mercedes,+0.881s,31
3,6,David Coulthard,McLaren Mercedes,+1.203s,28
17,7,Pedro de la Rosa,Jaguar Cosworth,+1.323s,30
16,8,Eddie Irvine,Jaguar Cosworth,+1.378s,22
25,9,Allan McNish,Toyota,+1.648s,27
11,10,Jacques Villeneuve,BAR Honda,+1.823s,19
8,11,Felipe Massa,Sauber Petronas,+1.887s,28
7,12,Nick Heidfeld,Sauber Petronas,+1.916s,29
9,13,Giancarlo Fisichella,Jordan Honda,+2.056s,32
24,14,Mika Salo,Toyota,+2.123s,28
10,15,Takuma Sato,Jordan Honda,+2.134s,32
12,16,Olivier Panis,BAR Honda,+2.182s,29
14,17,Jarno Trulli,Renault,+2.393s,24
15,18,Jenson Button,Renault,+2.885s,15
22,19,Alex Yoong,Minardi Asiatech,+3.425s,34
23,20,Mark Webber,Minardi Asiatech,+3.850s,29
