,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:22.433,43
2,2,Rubens Barrichello,Ferrari,+0.225s,29
4,3,Kimi Räikkönen,McLaren Mercedes,+0.583s,35
16,4,Eddie Irvine,Jaguar Cosworth,+1.027s,37
6,5,Juan Pablo Montoya,Williams BMW,+1.151s,41
24,6,Mika Salo,Toyota,+1.492s,38
5,7,Ralf Schumacher,Williams BMW,+1.682s,35
17,8,Pedro de la Rosa,Jaguar Cosworth,+1.750s,38
14,9,Jarno Trulli,Renault,+1.925s,44
15,10,Jenson Button,Renault,+1.963s,42
9,11,Giancarlo Fisichella,Jordan Honda,+2.196s,40
11,12,Jacques Villeneuve,BAR Honda,+2.400s,35
8,13,Felipe Massa,Sauber Petronas,+2.496s,39
10,14,Takuma Sato,Jordan Honda,+2.557s,35
12,15,Olivier Panis,BAR Honda,+2.594s,41
3,16,David Coulthard,McLaren Mercedes,+2.611s,19
7,17,Nick Heidfeld,Sauber Petronas,+3.108s,32
25,18,Allan McNish,Toyota,+3.113s,23
23,19,Mark Webber,Minardi Asiatech,+3.729s,40
22,20,Alex Yoong,Minardi Asiatech,+3.932s,31
