,Position,Driver,Car,Laps,Time,Points
18,1,Juan Manuel Fangio,Mercedes-Benz,50,2:25:04.400,8
14,2,Piero  Taruffi,Mercedes-Benz,50,+0.700s,6
4,3,Eugenio Castellotti,Ferrari,50,+46.200s,4
36,4,Jean Behra,Maserati,50,+237.500s,3
34,5,Carlos Menditeguy,Maserati,49,+1 lap,2
12,6,Umberto  Maglioli,Ferrari,49,+1 lap,0
28,7,Roberto Mieres,Maserati,48,+2 laps,0
8,8,Maurice  Trintignant,Ferrari,47,+3 laps,0
40,9,John  Fitch,Maserati,46,+4 laps,0
6,10,Mike Hawthorn,Ferrari,38,DNF,0
20,11,Karl Kling,Mercedes-Benz,32,DNF,0
30,12,Luigi Musso,Maserati,31,DNF,0
38,13,Horace  Gould ,Maserati,31,DNF,0
16,14,Stirling Moss,Mercedes-Benz,27,DNF,1
26,15,Jacques  Pollet,Gordini,26,DNF,0
22,16,Hermano da Silva Ramos,Gordini,23,DNF,0
32,17,Peter Collins,Maserati,22,DNF,0
42,18,Harry Schell,Vanwall,7,DNF,0
24,19,Jean  Lucas,Gordini,7,DNF,0
44,20,Ken  Wharton,Vanwall,0,DNF,0
