,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:12.126,36
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.154s,25
44,3,Lewis Hamilton,Mercedes,+0.354s,34
5,4,Sebastian Vettel,Ferrari,+0.915s,40
7,5,Kimi Räikkönen,Ferrari,+0.940s,38
55,6,Carlos Sainz,Renault,+1.330s,40
77,7,Valtteri Bottas,Mercedes,+1.376s,39
11,8,Sergio Perez,Force India Mercedes,+1.591s,39
8,9,Romain Grosjean,Haas Ferrari,+1.817s,24
35,10,Sergey Sirotkin,Williams Mercedes,+1.836s,40
31,11,Esteban Ocon,Force India Mercedes,+1.874s,39
28,12,Brendon Hartley,Scuderia Toro Rosso Honda,+1.908s,46
27,13,Nico Hulkenberg,Renault,+2.008s,38
10,14,Pierre Gasly,Scuderia Toro Rosso Honda,+2.114s,38
2,15,Stoffel Vandoorne,McLaren Renault,+2.165s,37
16,16,Charles Leclerc,Sauber Ferrari,+2.395s,39
14,17,Fernando Alonso,McLaren Renault,+2.511s,16
18,18,Lance Stroll,Williams Mercedes,+2.656s,43
9,19,Marcus Ericsson,Sauber Ferrari,+3.080s,39
20,20,Kevin Magnussen,Haas Ferrari,+6.675s,7
