,Position,Driver,Car,Time / Gap,Laps
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:11.841,33
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.194s,41
5,3,Sebastian Vettel,Ferrari,+0.572s,42
44,4,Lewis Hamilton,Mercedes,+0.695s,34
7,5,Kimi Räikkönen,Ferrari,+0.702s,36
77,6,Valtteri Bottas,Mercedes,+0.801s,38
27,7,Nico Hulkenberg,Renault,+1.206s,30
2,8,Stoffel Vandoorne,McLaren Renault,+1.236s,40
14,9,Fernando Alonso,McLaren Renault,+1.274s,42
55,10,Carlos Sainz,Renault,+1.359s,34
28,11,Brendon Hartley,Scuderia Toro Rosso Honda,+1.381s,47
11,12,Sergio Perez,Force India Mercedes,+1.529s,39
31,13,Esteban Ocon,Force India Mercedes,+1.541s,47
10,14,Pierre Gasly,Scuderia Toro Rosso Honda,+1.569s,32
35,15,Sergey Sirotkin,Williams Mercedes,+1.706s,44
20,16,Kevin Magnussen,Haas Ferrari,+1.731s,41
16,17,Charles Leclerc,Sauber Ferrari,+1.734s,45
8,18,Romain Grosjean,Haas Ferrari,+1.922s,37
18,19,Lance Stroll,Williams Mercedes,+2.170s,34
9,20,Marcus Ericsson,Sauber Ferrari,+2.332s,46
