,Position,Driver,Car,Laps,Time,Points
3,1,Daniel Ricciardo,Red Bull Racing TAG Heuer,78,1:42:54.807,25
5,2,Sebastian Vettel,Ferrari,78,+7.336s,18
44,3,Lewis Hamilton,Mercedes,78,+17.013s,15
7,4,Kimi Räikkönen,Ferrari,78,+18.127s,12
77,5,Valtteri Bottas,Mercedes,78,+18.822s,10
31,6,Esteban Ocon,Force India Mercedes,78,+23.667s,8
10,7,Pierre Gasly,Scuderia Toro Rosso Honda,78,+24.331s,6
27,8,Nico Hulkenberg,Renault,78,+24.839s,4
33,9,Max Verstappen,Red Bull Racing TAG Heuer,78,+25.317s,2
55,10,Carlos Sainz,Renault,78,+69.013s,1
9,11,Marcus Ericsson,Sauber Ferrari,78,+69.864s,0
11,12,Sergio Perez,Force India Mercedes,78,+70.461s,0
20,13,Kevin Magnussen,Haas Ferrari,78,+74.823s,0
2,14,Stoffel Vandoorne,McLaren Renault,77,+1 lap,0
8,15,Romain Grosjean,Haas Ferrari,77,+1 lap,0
35,16,Sergey Sirotkin,Williams Mercedes,77,+1 lap,0
18,17,Lance Stroll,Williams Mercedes,76,+2 laps,0
16,18,Charles Leclerc,Sauber Ferrari,70,DNF,0
28,19,Brendon Hartley,Scuderia Toro Rosso Honda,70,DNF,0
14,NC,Fernando Alonso,McLaren Renault,52,DNF,0
