,Position,Driver,Car,Laps,Time,Points
26,1,Jacques Laffite,Ligier Ford,45,1:22:59.730,9
28,2,Carlos Reutemann,Williams Ford,45,+3.190s,6
27,3,Alan  Jones,Williams Ford,45,+43.530s,4
5,4,Nelson Piquet,Brabham Ford,45,+44.480s,3
23,5,Bruno Giacomelli,Alfa Romeo,45,+76.490s,2
2,6,Gilles Villeneuve,Ferrari,45,+88.720s,1
11,7,Mario Andretti,Lotus Ford,45,+93.010s,0
30,8,Jochen Mass,Arrows Ford,45,+107.750s,0
29,9,Riccardo Patrese,Arrows Ford,44,+1 lap,0
4,10,Derek Daly,Tyrrell Ford,44,+1 lap,0
8,11,Alain Prost,McLaren Ford,44,+1 lap,0
9,12,Marc Surer,ATS Ford,44,+1 lap,0
1,13,Jody Scheckter,Ferrari,44,+1 lap,0
14,14,Jan Lammers,Ensign Ford,44,+1 lap,0
3,15,Jean-Pierre Jarier,Tyrrell Ford,44,+1 lap,0
12,16,Elio de Angelis,Lotus Ford,43,DNF,0
7,NC,John Watson,McLaren Ford,39,DNF,0
15,NC,Jean-Pierre Jabouille,Renault,27,DNF,0
16,NC,Rene Arnoux,Renault,26,DNF,0
31,NC,Eddie  Cheever,Osella Ford,23,DNF,0
25,NC,Didier Pironi,Ligier Ford,18,DNF,0
20,NC,Emerson Fittipaldi,Fittipaldi Ford,18,DNF,0
21,NC,Keke Rosberg,Fittipaldi Ford,8,DNF,0
6,NC,Hector Rebaque,Brabham Ford,4,DNF,0
